region,city,age,gender,education,marital_status,occupation,income,children,age_group_check
Ленинградская область,Ленинградская,39,Женский,Высшее,Замужем,Специалист,109847,1,31-40
Ленинградская область,Ленинградская,18,Женский,Среднее специальное,Не замужем,Безработный,24076,0,18-25
Ленинградская область,Ленинградская,54,Женский,Высшее,Разведена,Специалист,71140,1,50+
Ленинградская область,Ленинградская,60,Женский,Высшее,Замужем,Специалист,65875,0,50+
Ленинградская область,Ленинградская,18,Мужской,Незаконченное высшее,Не женат,Студент,15000,1,18-25
Ленинградская область,Ленинградская,76,Женский,Высшее,Разведена,Пенсионер,15000,2,50+
Ленинградская область,Ленинградская,33,Женский,Среднее,Замужем,Служащий,15000,1,31-40
Ленинградская область,Ленинградская,52,Женский,Высшее,Замужем,Служащий,75392,1,50+
Ленинградская область,Ленинградская,24,Мужской,Среднее,Не женат,Рабочий,15000,0,18-25
Ленинградская область,Ленинградская,33,Женский,Высшее,Разведена,Специалист,91967,1,31-40
Ленинградская область,Ленинградская,65,Мужской,Среднее специальное,Разведен,Служащий,15000,1,50+
Ленинградская область,Ленинградская,21,Женский,Незаконченное высшее,Не замужем,Студент,15000,1,18-25
Ленинградская область,Ленинградская,18,Мужской,Незаконченное высшее,Не женат,Специалист,49968,0,18-25
Ленинградская область,Ленинградская,70,Мужской,Высшее,Женат,Служащий,51643,2,50+
Ленинградская область,Ленинградская,51,Женский,Среднее специальное,Замужем,Рабочий,54450,4,50+
Ленинградская область,Ленинградская,25,Мужской,Среднее специальное,Не женат,Предприниматель,138483,1,18-25
Ленинградская область,Ленинградская,24,Мужской,Высшее,Не женат,Служащий,70652,0,18-25
Ленинградская область,Ленинградская,45,Мужской,Среднее специальное,Разведен,Специалист,86549,1,41-50
Ленинградская область,Ленинградская,40,Женский,Среднее,Вдова,Рабочий,15000,0,31-40
Ленинградская область,Ленинградская,73,Мужской,Неполное среднее,Разведен,Пенсионер,24757,2,50+
Ленинградская область,Ленинградская,23,Мужской,Высшее,Женат,Специалист,84333,0,18-25
Ленинградская область,Ленинградская,38,Мужской,Высшее,Женат,Служащий,58541,4,31-40
Ленинградская область,Ленинградская,36,Женский,Среднее специальное,Замужем,Рабочий,27989,2,31-40
Ленинградская область,Ленинградская,80,Мужской,Среднее специальное,Женат,Пенсионер,31773,2,50+
Ленинградская область,Ленинградская,20,Мужской,Высшее,Не женат,Служащий,79352,1,18-25
Ленинградская область,Ленинградская,56,Женский,Высшее,Замужем,Предприниматель,75525,1,50+
Ленинградская область,Ленинградская,28,Женский,Среднее,Замужем,Специалист,84908,1,26-30
Ленинградская область,Ленинградская,39,Женский,Высшее,Замужем,Служащий,67065,2,31-40
Ленинградская область,Ленинградская,30,Мужской,Среднее специальное,Женат,Рабочий,45828,1,26-30
Ленинградская область,Ленинградская,38,Женский,Незаконченное высшее,Замужем,Предприниматель,75219,3,31-40
Ленинградская область,Ленинградская,49,Женский,Высшее,Разведена,Специалист,53189,2,41-50
Ленинградская область,Ленинградская,37,Мужской,Высшее,Женат,Специалист,134942,0,31-40
Ленинградская область,Ленинградская,30,Женский,Высшее,Разведена,Специалист,113845,0,26-30
Ленинградская область,Ленинградская,43,Женский,Высшее,Замужем,Предприниматель,135447,0,41-50
Ленинградская область,Ленинградская,69,Мужской,Высшее,Женат,Пенсионер,15000,0,50+
Ленинградская область,Ленинградская,45,Женский,Среднее специальное,Замужем,Служащий,29389,4,41-50
Ленинградская область,Ленинградская,36,Женский,Высшее,Замужем,Служащий,92708,3,31-40
Ленинградская область,Ленинградская,34,Женский,Среднее специальное,Замужем,Предприниматель,121150,1,31-40
Ленинградская область,Ленинградская,41,Мужской,Высшее,Женат,Специалист,126474,4,41-50
Ленинградская область,Ленинградская,39,Женский,Высшее,Замужем,Специалист,102569,3,31-40
Ленинградская область,Ленинградская,49,Женский,Высшее,Вдова,Служащий,73009,2,41-50
Ленинградская область,Ленинградская,18,Мужской,Неполное среднее,Не женат,Студент,15000,0,18-25
Ленинградская область,Ленинградская,68,Мужской,Высшее,Женат,Пенсионер,15000,0,50+
Ленинградская область,Ленинградская,75,Женский,Высшее,Разведена,Служащий,38318,0,50+
Ленинградская область,Ленинградская,61,Женский,Высшее,Вдова,Пенсионер,15000,0,50+
Ленинградская область,Ленинградская,64,Мужской,Среднее специальное,Женат,Служащий,22974,0,50+
Ленинградская область,Ленинградская,31,Мужской,Высшее,Женат,Специалист,136809,1,31-40
Ленинградская область,Ленинградская,43,Мужской,Среднее специальное,Женат,Медработник,67186,3,41-50
Ленинградская область,Ленинградская,31,Мужской,Среднее специальное,Женат,Рабочий,35414,1,31-40
Ленинградская область,Ленинградская,41,Женский,Высшее,Замужем,Медработник,39619,2,41-50
Ленинградская область,Ленинградская,53,Женский,Неполное среднее,Вдова,Рабочий,48796,0,50+
Ленинградская область,Ленинградская,18,Мужской,Неполное среднее,Не женат,Студент,53060,1,18-25
Ленинградская область,Ленинградская,43,Женский,Высшее,Замужем,Служащий,83002,3,41-50
Ленинградская область,Ленинградская,33,Мужской,Высшее,Вдовец,Специалист,140361,0,31-40
Ленинградская область,Ленинградская,33,Мужской,Среднее специальное,Женат,Рабочий,41804,2,31-40
Ленинградская область,Ленинградская,50,Мужской,Высшее,Женат,Предприниматель,118138,4,41-50
Ленинградская область,Ленинградская,74,Женский,Высшее,Вдова,Безработный,15000,2,50+
Ленинградская область,Ленинградская,30,Женский,Высшее,Замужем,Специалист,130526,0,26-30
Ленинградская область,Ленинградская,51,Женский,Среднее,Замужем,Рабочий,28853,2,50+
Ленинградская область,Ленинградская,51,Женский,Среднее,Разведена,Служащий,38119,1,50+
Ленинградская область,Ленинградская,30,Мужской,Среднее специальное,Вдовец,Служащий,30938,1,26-30
Ленинградская область,Ленинградская,72,Женский,Среднее,Вдова,Пенсионер,39886,1,50+
Ленинградская область,Ленинградская,21,Женский,Незаконченное высшее,Не замужем,Студент,18724,0,18-25
Ленинградская область,Ленинградская,45,Мужской,Высшее,Женат,Служащий,65456,1,41-50
Ленинградская область,Ленинградская,20,Женский,Незаконченное высшее,Замужем,Студент,31013,0,18-25
Ленинградская область,Ленинградская,18,Женский,Высшее,Разведена,Студент,17377,0,18-25
Ленинградская область,Ленинградская,61,Мужской,Высшее,Вдовец,Пенсионер,20216,2,50+
Ленинградская область,Ленинградская,38,Женский,Среднее,Разведена,Рабочий,15000,1,31-40
Ленинградская область,Ленинградская,43,Женский,Среднее специальное,Замужем,Служащий,54604,1,41-50
Ленинградская область,Ленинградская,80,Мужской,Высшее,Женат,Безработный,45265,2,50+
Ленинградская область,Ленинградская,18,Женский,Незаконченное высшее,Не замужем,Служащий,15000,0,18-25
Ленинградская область,Ленинградская,30,Мужской,Высшее,Женат,Специалист,118913,2,26-30
Ленинградская область,Ленинградская,56,Женский,Неполное среднее,Замужем,Специалист,15000,0,50+
Ленинградская область,Ленинградская,55,Женский,Среднее специальное,Вдова,Рабочий,41591,2,50+
Ленинградская область,Ленинградская,51,Мужской,Среднее специальное,Женат,Специалист,67555,4,50+
Ленинградская область,Ленинградская,27,Женский,Высшее,Замужем,Медработник,68762,0,26-30
Ленинградская область,Ленинградская,50,Женский,Неполное среднее,Замужем,Рабочий,37961,0,41-50
Ленинградская область,Ленинградская,23,Женский,Высшее,Не замужем,Служащий,15000,0,18-25
Ленинградская область,Ленинградская,33,Женский,Высшее,Замужем,Медработник,140919,0,31-40
Ленинградская область,Ленинградская,49,Женский,Высшее,Разведена,Служащий,116850,1,41-50
Ленинградская область,Ленинградская,78,Мужской,Среднее специальное,Вдовец,Пенсионер,15000,3,50+
Ленинградская область,Ленинградская,40,Мужской,Высшее,Женат,Специалист,108913,3,31-40
Ленинградская область,Ленинградская,55,Мужской,Высшее,Женат,Предприниматель,159789,1,50+
Ленинградская область,Ленинградская,33,Мужской,Высшее,Женат,Специалист,161422,0,31-40
Ленинградская область,Ленинградская,50,Мужской,Высшее,Женат,Предприниматель,182456,1,41-50
Ленинградская область,Ленинградская,47,Мужской,Высшее,Вдовец,Специалист,114076,1,41-50
Ленинградская область,Ленинградская,58,Женский,Среднее,Замужем,Предприниматель,81392,0,50+
Ленинградская область,Ленинградская,51,Женский,Среднее специальное,Не замужем,Учитель/Преподаватель,36147,0,50+
Ленинградская область,Ленинградская,56,Мужской,Высшее,Не женат,Служащий,90136,1,50+
Ленинградская область,Ленинградская,31,Мужской,Среднее специальное,Женат,Рабочий,61988,0,31-40
Ленинградская область,Ленинградская,28,Женский,Высшее,Не замужем,Служащий,29493,2,26-30
Ленинградская область,Ленинградская,44,Мужской,Среднее специальное,Женат,Рабочий,35285,2,41-50
Ленинградская область,Ленинградская,34,Женский,Высшее,Замужем,Служащий,65313,1,31-40
Ленинградская область,Ленинградская,27,Мужской,Высшее,Женат,Специалист,126602,2,26-30
Ленинградская область,Ленинградская,34,Мужской,Высшее,Женат,Медработник,89634,1,31-40
Ленинградская область,Ленинградская,69,Женский,Высшее,Вдова,Пенсионер,20520,3,50+
Ленинградская область,Ленинградская,30,Женский,Высшее,Разведена,Предприниматель,125489,0,26-30
Ленинградская область,Ленинградская,65,Женский,Среднее специальное,Вдова,Пенсионер,41389,1,50+
Ленинградская область,Ленинградская,55,Мужской,Среднее специальное,Разведен,Предприниматель,93261,1,50+
Ленинградская область,Ленинградская,35,Мужской,Среднее специальное,Женат,Рабочий,85568,3,31-40
Ленинградская область,Ленинградская,53,Женский,Высшее,Замужем,Специалист,129086,2,50+
Ленинградская область,Ленинградская,45,Женский,Высшее,Разведена,Специалист,90152,0,41-50
Ленинградская область,Ленинградская,31,Мужской,Высшее,Женат,Специалист,117889,1,31-40
Ленинградская область,Ленинградская,50,Женский,Среднее,Разведена,Рабочий,15000,0,41-50
Ленинградская область,Ленинградская,45,Мужской,Высшее,Разведен,Медработник,124353,1,41-50
Ленинградская область,Ленинградская,30,Мужской,Среднее специальное,Женат,Рабочий,95877,1,26-30
Ленинградская область,Ленинградская,21,Мужской,Среднее специальное,Не женат,Студент,37273,0,18-25
Ленинградская область,Ленинградская,59,Женский,Неполное среднее,Замужем,Рабочий,15000,1,50+
Ленинградская область,Ленинградская,21,Женский,Высшее,Не замужем,Безработный,15000,0,18-25
Ленинградская область,Ленинградская,23,Мужской,Среднее специальное,Не женат,Служащий,24873,0,18-25
Ленинградская область,Ленинградская,47,Мужской,Среднее специальное,Женат,Учитель/Преподаватель,68439,3,41-50
Ленинградская область,Ленинградская,42,Женский,Среднее специальное,Замужем,Учитель/Преподаватель,37478,1,41-50
Ленинградская область,Ленинградская,49,Женский,Незаконченное высшее,Разведена,Рабочий,37581,0,41-50
Ленинградская область,Ленинградская,54,Женский,Высшее,Замужем,Предприниматель,93583,1,50+
Ленинградская область,Ленинградская,40,Мужской,Среднее специальное,Женат,Служащий,132967,4,31-40
Ленинградская область,Ленинградская,43,Мужской,Среднее специальное,Вдовец,Специалист,91578,4,41-50
Ленинградская область,Ленинградская,56,Мужской,Среднее,Разведен,Предприниматель,62159,0,50+
Ленинградская область,Ленинградская,48,Мужской,Высшее,Женат,Учитель/Преподаватель,70806,2,41-50
Ленинградская область,Ленинградская,52,Женский,Высшее,Замужем,Специалист,81591,3,50+
Ленинградская область,Ленинградская,30,Женский,Среднее специальное,Замужем,Рабочий,15000,0,26-30
Ленинградская область,Ленинградская,58,Мужской,Неполное среднее,Не женат,Безработный,32814,0,50+
Ленинградская область,Ленинградская,49,Мужской,Высшее,Женат,Специалист,110601,1,41-50
Ленинградская область,Ленинградская,26,Мужской,Высшее,Женат,Специалист,133128,1,26-30
Ленинградская область,Ленинградская,70,Мужской,Среднее,Женат,Пенсионер,15000,2,50+
Ленинградская область,Ленинградская,37,Мужской,Высшее,Женат,Специалист,158638,2,31-40
Ленинградская область,Ленинградская,23,Мужской,Незаконченное высшее,Не женат,Служащий,15000,0,18-25
Ленинградская область,Ленинградская,63,Женский,Среднее,Замужем,Пенсионер,33730,2,50+
Ленинградская область,Ленинградская,61,Женский,Высшее,Замужем,Пенсионер,15000,1,50+
Ленинградская область,Ленинградская,39,Женский,Высшее,Разведена,Медработник,82097,1,31-40
Ленинградская область,Ленинградская,43,Мужской,Среднее,Женат,Рабочий,49026,3,41-50
Ленинградская область,Ленинградская,48,Мужской,Высшее,Женат,Служащий,104326,1,41-50
Ленинградская область,Ленинградская,51,Мужской,Среднее специальное,Женат,Рабочий,39508,1,50+
Ленинградская область,Ленинградская,62,Мужской,Среднее,Женат,Рабочий,15000,0,50+
Ленинградская область,Ленинградская,24,Женский,Незаконченное высшее,Не замужем,Специалист,51206,0,18-25
Ленинградская область,Ленинградская,37,Мужской,Высшее,Женат,Служащий,83958,3,31-40
Ленинградская область,Ленинградская,50,Мужской,Высшее,Женат,Предприниматель,154651,4,41-50
Ленинградская область,Ленинградская,28,Женский,Высшее,Замужем,Специалист,133364,2,26-30
Ленинградская область,Ленинградская,18,Мужской,Среднее специальное,Женат,Безработный,22507,0,18-25
Ленинградская область,Ленинградская,25,Женский,Высшее,Замужем,Специалист,87348,0,18-25
Ленинградская область,Ленинградская,41,Мужской,Среднее специальное,Женат,Служащий,72576,1,41-50
Ленинградская область,Ленинградская,18,Женский,Среднее,Замужем,Студент,36334,1,18-25
Ленинградская область,Ленинградская,51,Женский,Среднее специальное,Замужем,Медработник,45405,5,50+
Ленинградская область,Ленинградская,69,Женский,Среднее,Разведена,Пенсионер,15000,2,50+
Ленинградская область,Ленинградская,23,Женский,Среднее,Вдова,Служащий,23856,0,18-25
Ленинградская область,Ленинградская,36,Женский,Высшее,Замужем,Служащий,44902,4,31-40
Ленинградская область,Ленинградская,36,Женский,Высшее,Не замужем,Рабочий,79613,0,31-40
Ленинградская область,Ленинградская,18,Мужской,Среднее,Не женат,Студент,17039,2,18-25
Ленинградская область,Ленинградская,50,Женский,Высшее,Вдова,Служащий,87146,2,41-50
Ленинградская область,Ленинградская,52,Мужской,Среднее,Женат,Рабочий,25030,3,50+
Ленинградская область,Ленинградская,38,Мужской,Среднее,Женат,Предприниматель,60848,4,31-40
Ленинградская область,Ленинградская,18,Женский,Высшее,Не замужем,Студент,15000,0,18-25
Ленинградская область,Ленинградская,48,Женский,Высшее,Замужем,Безработный,26394,3,41-50
Ленинградская область,Ленинградская,18,Мужской,Высшее,Женат,Студент,15000,0,18-25
Ленинградская область,Ленинградская,53,Женский,Среднее,Вдова,Рабочий,15000,1,50+
Ленинградская область,Ленинградская,53,Мужской,Среднее специальное,Женат,Предприниматель,80994,1,50+
Ленинградская область,Ленинградская,34,Мужской,Высшее,Не женат,Специалист,121586,0,31-40
Ленинградская область,Ленинградская,56,Женский,Высшее,Замужем,Специалист,81557,1,50+
Ленинградская область,Ленинградская,59,Мужской,Высшее,Женат,Служащий,68531,0,50+
Ленинградская область,Ленинградская,52,Женский,Среднее специальное,Замужем,Рабочий,72116,2,50+
Ленинградская область,Ленинградская,34,Женский,Среднее,Замужем,Медработник,35122,2,31-40
Ленинградская область,Ленинградская,18,Женский,Высшее,Замужем,Служащий,50280,2,18-25
Ленинградская область,Ленинградская,60,Мужской,Высшее,Женат,Медработник,101803,1,50+
Ленинградская область,Ленинградская,55,Мужской,Высшее,Разведен,Учитель/Преподаватель,83060,1,50+
Ленинградская область,Ленинградская,22,Женский,Незаконченное высшее,Не замужем,Студент,50947,0,18-25
Ленинградская область,Ленинградская,53,Женский,Среднее специальное,Разведена,Специалист,99007,0,50+
Ленинградская область,Ленинградская,47,Женский,Среднее,Не замужем,Рабочий,27853,0,41-50
Ленинградская область,Ленинградская,51,Мужской,Среднее,Женат,Рабочий,44890,1,50+
Ленинградская область,Ленинградская,18,Женский,Высшее,Не замужем,Студент,23597,0,18-25
Ленинградская область,Ленинградская,40,Женский,Высшее,Замужем,Служащий,50603,2,31-40
Ленинградская область,Ленинградская,39,Мужской,Высшее,Женат,Медработник,102609,1,31-40
Ленинградская область,Ленинградская,46,Мужской,Незаконченное высшее,Женат,Служащий,15000,0,41-50
Ленинградская область,Ленинградская,60,Женский,Высшее,Вдова,Специалист,100880,2,50+
Ленинградская область,Ленинградская,49,Мужской,Неполное среднее,Не женат,Предприниматель,15000,6,41-50
Ленинградская область,Ленинградская,44,Мужской,Высшее,Женат,Служащий,86440,1,41-50
Ленинградская область,Ленинградская,57,Мужской,Среднее,Женат,Специалист,38349,1,50+
Ленинградская область,Ленинградская,34,Мужской,Среднее,Женат,Рабочий,71735,0,31-40
Ленинградская область,Ленинградская,57,Женский,Среднее специальное,Замужем,Безработный,28706,1,50+
Ленинградская область,Ленинградская,49,Женский,Среднее специальное,Замужем,Служащий,41263,0,41-50
Ленинградская область,Ленинградская,33,Мужской,Высшее,Не женат,Специалист,194303,1,31-40
Ленинградская область,Ленинградская,32,Женский,Среднее специальное,Замужем,Рабочий,44412,2,31-40
Ленинградская область,Ленинградская,26,Мужской,Среднее специальное,Разведен,Учитель/Преподаватель,39281,1,26-30
Ленинградская область,Ленинградская,48,Мужской,Среднее специальное,Женат,Служащий,65228,3,41-50
Ленинградская область,Ленинградская,61,Женский,Высшее,Разведена,Пенсионер,62202,1,50+
Ленинградская область,Ленинградская,41,Женский,Высшее,Разведена,Предприниматель,123518,1,41-50
Ленинградская область,Ленинградская,36,Мужской,Высшее,Не женат,Учитель/Преподаватель,94955,0,31-40
Ленинградская область,Ленинградская,36,Мужской,Среднее,Женат,Рабочий,29823,2,31-40
Ленинградская область,Ленинградская,43,Мужской,Высшее,Женат,Специалист,117819,2,41-50
Ленинградская область,Ленинградская,49,Женский,Высшее,Замужем,Специалист,72205,4,41-50
Ленинградская область,Ленинградская,22,Мужской,Среднее специальное,Женат,Студент,15000,0,18-25
Ленинградская область,Ленинградская,44,Женский,Высшее,Замужем,Служащий,95060,2,41-50
Ленинградская область,Ленинградская,30,Женский,Неполное среднее,Разведена,Рабочий,20736,0,26-30
Ленинградская область,Ленинградская,34,Мужской,Среднее,Женат,Рабочий,30119,4,31-40
Ленинградская область,Ленинградская,35,Мужской,Высшее,Женат,Предприниматель,192503,2,31-40
Ленинградская область,Ленинградская,27,Мужской,Высшее,Женат,Медработник,72149,3,26-30
Ленинградская область,Ленинградская,38,Женский,Высшее,Не замужем,Специалист,84758,1,31-40
Ленинградская область,Ленинградская,49,Женский,Высшее,Замужем,Служащий,51608,2,41-50
Ленинградская область,Ленинградская,37,Женский,Незаконченное высшее,Замужем,Рабочий,22070,2,31-40
Ленинградская область,Ленинградская,36,Женский,Высшее,Разведена,Служащий,90661,0,31-40
Ленинградская область,Ленинградская,61,Женский,Среднее специальное,Замужем,Пенсионер,15000,0,50+
Ленинградская область,Ленинградская,50,Мужской,Высшее,Разведен,Специалист,111633,0,41-50
Ленинградская область,Ленинградская,80,Мужской,Среднее,Женат,Пенсионер,15000,2,50+
Ленинградская область,Ленинградская,33,Женский,Высшее,Замужем,Служащий,52391,1,31-40
Ленинградская область,Ленинградская,27,Мужской,Среднее специальное,Женат,Служащий,74587,1,26-30
Ленинградская область,Ленинградская,24,Мужской,Среднее специальное,Не женат,Рабочий,28415,0,18-25
Ленинградская область,Ленинградская,66,Женский,Среднее,Не замужем,Пенсионер,25962,1,50+
Ленинградская область,Ленинградская,49,Женский,Высшее,Замужем,Специалист,60915,2,41-50
Ленинградская область,Ленинградская,50,Мужской,Среднее специальное,Вдовец,Рабочий,15000,3,41-50
Ленинградская область,Ленинградская,49,Женский,Высшее,Замужем,Специалист,132388,0,41-50
Ленинградская область,Ленинградская,65,Мужской,Высшее,Вдовец,Пенсионер,15000,0,50+
Ленинградская область,Ленинградская,47,Женский,Высшее,Замужем,Специалист,85999,1,41-50
Ленинградская область,Ленинградская,48,Женский,Высшее,Замужем,Специалист,82157,2,41-50
Ленинградская область,Ленинградская,44,Женский,Среднее специальное,Разведена,Служащий,71200,2,41-50
Ленинградская область,Ленинградская,53,Женский,Среднее специальное,Разведена,Рабочий,42256,1,50+
Ленинградская область,Ленинградская,61,Мужской,Среднее специальное,Вдовец,Специалист,66581,0,50+
Ленинградская область,Ленинградская,53,Мужской,Высшее,Разведен,Служащий,90392,1,50+
Ленинградская область,Ленинградская,33,Женский,Среднее специальное,Замужем,Рабочий,30616,0,31-40
Ленинградская область,Ленинградская,24,Женский,Среднее специальное,Не замужем,Служащий,46423,1,18-25
Ленинградская область,Ленинградская,43,Женский,Высшее,Вдова,Учитель/Преподаватель,63729,1,41-50
Ленинградская область,Ленинградская,38,Мужской,Высшее,Женат,Безработный,59435,1,31-40
Ленинградская область,Ленинградская,56,Мужской,Среднее специальное,Не женат,Предприниматель,100281,3,50+
Ленинградская область,Ленинградская,37,Женский,Среднее,Не замужем,Рабочий,51376,1,31-40
Ленинградская область,Ленинградская,49,Женский,Высшее,Замужем,Специалист,73703,4,41-50
Ленинградская область,Ленинградская,44,Женский,Среднее специальное,Замужем,Учитель/Преподаватель,16753,3,41-50
Ленинградская область,Ленинградская,21,Мужской,Высшее,Не женат,Студент,15000,1,18-25
Ленинградская область,Ленинградская,51,Мужской,Высшее,Женат,Предприниматель,156228,1,50+
Ленинградская область,Ленинградская,55,Женский,Незаконченное высшее,Разведена,Служащий,35583,0,50+
Ленинградская область,Ленинградская,37,Мужской,Высшее,Женат,Специалист,139256,1,31-40
Ленинградская область,Ленинградская,27,Женский,Среднее специальное,Замужем,Медработник,81456,3,26-30
Ленинградская область,Ленинградская,64,Мужской,Среднее специальное,Женат,Рабочий,15000,1,50+
Ленинградская область,Ленинградская,30,Женский,Высшее,Замужем,Специалист,83052,1,26-30
Ленинградская область,Ленинградская,30,Женский,Высшее,Разведена,Служащий,57487,1,26-30
Ленинградская область,Ленинградская,41,Мужской,Высшее,Женат,Учитель/Преподаватель,107411,2,41-50
Ленинградская область,Ленинградская,30,Женский,Среднее,Не замужем,Рабочий,63943,0,26-30
Ленинградская область,Ленинградская,56,Мужской,Среднее,Женат,Служащий,42013,1,50+
Ленинградская область,Ленинградская,18,Женский,Высшее,Не замужем,Студент,25407,0,18-25
Ленинградская область,Ленинградская,26,Мужской,Высшее,Разведен,Служащий,145473,0,26-30
Ленинградская область,Ленинградская,32,Женский,Высшее,Замужем,Медработник,80246,2,31-40
Ленинградская область,Ленинградская,74,Мужской,Среднее специальное,Женат,Пенсионер,15000,2,50+
Ленинградская область,Ленинградская,39,Женский,Среднее,Разведена,Рабочий,16568,0,31-40
Ленинградская область,Ленинградская,66,Женский,Незаконченное высшее,Вдова,Пенсионер,15000,2,50+
Ленинградская область,Ленинградская,43,Мужской,Высшее,Вдовец,Специалист,147766,1,41-50
Ленинградская область,Ленинградская,23,Мужской,Неполное среднее,Женат,Рабочий,15000,1,18-25
Ленинградская область,Ленинградская,33,Женский,Среднее,Замужем,Рабочий,23226,2,31-40
Ленинградская область,Ленинградская,29,Женский,Высшее,Не замужем,Специалист,58736,0,26-30
Ленинградская область,Ленинградская,61,Женский,Среднее,Замужем,Пенсионер,30313,1,50+
Ленинградская область,Ленинградская,18,Мужской,Высшее,Не женат,Студент,15000,1,18-25
Ленинградская область,Ленинградская,39,Женский,Высшее,Замужем,Медработник,58099,4,31-40
Ленинградская область,Ленинградская,21,Женский,Среднее специальное,Не замужем,Служащий,21832,0,18-25
Ленинградская область,Ленинградская,22,Мужской,Высшее,Не женат,Студент,15000,0,18-25
Ленинградская область,Ленинградская,31,Мужской,Высшее,Не женат,Рабочий,118445,0,31-40
Ленинградская область,Ленинградская,54,Женский,Среднее,Замужем,Рабочий,15000,2,50+
Ленинградская область,Ленинградская,28,Мужской,Высшее,Женат,Служащий,123424,0,26-30
Ленинградская область,Ленинградская,45,Женский,Высшее,Вдова,Специалист,97315,2,41-50
Ленинградская область,Ленинградская,49,Женский,Высшее,Разведена,Медработник,87696,3,41-50
Ленинградская область,Ленинградская,42,Женский,Среднее,Вдова,Служащий,81830,2,41-50
Ленинградская область,Ленинградская,40,Женский,Незаконченное высшее,Замужем,Медработник,57556,2,31-40
Ленинградская область,Ленинградская,39,Мужской,Среднее специальное,Женат,Предприниматель,153892,0,31-40
Ленинградская область,Ленинградская,60,Женский,Неполное среднее,Вдова,Рабочий,34051,0,50+
Ленинградская область,Ленинградская,35,Мужской,Высшее,Женат,Специалист,163138,0,31-40
Ленинградская область,Ленинградская,45,Мужской,Неполное среднее,Женат,Рабочий,43458,0,41-50
Ленинградская область,Ленинградская,73,Мужской,Высшее,Разведен,Специалист,61634,2,50+
Ленинградская область,Ленинградская,18,Женский,Высшее,Не замужем,Специалист,53047,0,18-25
Ленинградская область,Ленинградская,65,Мужской,Среднее специальное,Женат,Пенсионер,15000,1,50+
Ленинградская область,Ленинградская,33,Женский,Высшее,Замужем,Рабочий,55486,0,31-40
Ленинградская область,Ленинградская,40,Женский,Высшее,Замужем,Специалист,128066,1,31-40
Ленинградская область,Ленинградская,44,Женский,Среднее специальное,Замужем,Рабочий,15000,1,41-50
Ленинградская область,Ленинградская,53,Женский,Незаконченное высшее,Замужем,Рабочий,37142,0,50+
Ленинградская область,Ленинградская,36,Мужской,Высшее,Разведен,Специалист,180855,1,31-40
Ленинградская область,Ленинградская,50,Женский,Среднее специальное,Не замужем,Служащий,39616,1,41-50
Ленинградская область,Ленинградская,70,Женский,Высшее,Замужем,Студент,15000,0,50+
Ленинградская область,Ленинградская,36,Мужской,Высшее,Разведен,Специалист,149900,0,31-40
Ленинградская область,Ленинградская,25,Мужской,Незаконченное высшее,Женат,Служащий,91282,1,18-25
Ленинградская область,Ленинградская,30,Мужской,Среднее специальное,Разведен,Рабочий,28336,1,26-30
Ленинградская область,Ленинградская,38,Мужской,Высшее,Женат,Специалист,114132,1,31-40
Ленинградская область,Ленинградская,34,Мужской,Высшее,Женат,Учитель/Преподаватель,113176,0,31-40
Ленинградская область,Ленинградская,40,Мужской,Среднее,Женат,Рабочий,24437,0,31-40
Ленинградская область,Ленинградская,67,Женский,Высшее,Вдова,Пенсионер,23859,1,50+
Ленинградская область,Ленинградская,19,Мужской,Высшее,Не женат,Студент,26468,0,18-25
Ленинградская область,Ленинградская,47,Женский,Среднее,Замужем,Рабочий,15000,3,41-50
Ленинградская область,Ленинградская,25,Женский,Среднее,Разведена,Рабочий,77886,1,18-25
Ленинградская область,Ленинградская,32,Женский,Среднее специальное,Замужем,Служащий,15000,1,31-40
Ленинградская область,Ленинградская,31,Женский,Высшее,Разведена,Предприниматель,143437,2,31-40
Ленинградская область,Ленинградская,38,Мужской,Среднее,Женат,Рабочий,75976,2,31-40
Ленинградская область,Ленинградская,70,Мужской,Высшее,Разведен,Пенсионер,31350,2,50+
Ленинградская область,Ленинградская,24,Мужской,Незаконченное высшее,Женат,Учитель/Преподаватель,76297,0,18-25
Ленинградская область,Ленинградская,43,Женский,Неполное среднее,Замужем,Медработник,45381,5,41-50
Ленинградская область,Ленинградская,36,Мужской,Высшее,Женат,Специалист,149292,3,31-40
